datetime,open,high,low,close,volume
2026-05-11 10:00:00,4656.74,4662.976,4656.182,4662.444,1990
2026-05-11 10:15:00,4662.639,4665.908,4660.334,4663.299,1718
2026-05-11 10:30:00,4663.549,4666.627,4660.291,4663.201,2082
2026-05-11 10:45:00,4663.259,4667.35,4661.302,4663.98,1844
2026-05-11 11:00:00,4663.758,4672.458,4663.758,4669.275,2124
2026-05-11 11:15:00,4669.534,4672.117,4667.492,4671.885,1640
2026-05-11 11:30:00,4671.744,4677.309,4670.165,4674.546,2225
2026-05-11 11:45:00,4674.591,4674.988,4670.423,4674.373,1930
2026-05-11 12:00:00,4674.541,4675.857,4667.5,4668.578,2383
2026-05-11 12:15:00,4668.511,4695.325,4667.385,4690.473,5804
2026-05-11 12:30:00,4690.695,4698.357,4689.124,4692.244,4322
2026-05-11 12:45:00,4692.304,4701.18,4686.295,4700.059,4380
2026-05-11 13:00:00,4699.821,4721.849,4698.573,4720.834,6093
2026-05-11 13:15:00,4720.921,4735.613,4720.456,4728.484,6026
2026-05-11 13:30:00,4728.418,4745.529,4728.068,4743.554,7349
2026-05-11 13:45:00,4743.612,4748.631,4734.951,4736.352,5057
2026-05-11 14:00:00,4736.351,4738.68,4718.566,4730.764,4724
2026-05-11 14:15:00,4730.703,4733.912,4724.511,4725.2,4184
2026-05-11 14:30:00,4725.265,4733.495,4715.277,4732.321,5809
2026-05-11 14:45:00,4732.261,4734.092,4723.695,4725.696,3311
2026-05-11 15:00:00,4725.617,4731.72,4722.766,4728.316,3087
2026-05-11 15:15:00,4728.422,4738.23,4727.38,4732.746,2692
2026-05-11 15:30:00,4732.699,4734.792,4726.431,4727.365,2694
2026-05-11 15:45:00,4727.445,4732.57,4724.69,4731.916,2926
2026-05-11 16:00:00,4732.28,4733.587,4727.186,4727.728,2100
2026-05-11 16:15:00,4727.924,4728.092,4722.296,4724.053,2108
2026-05-11 16:30:00,4724.068,4726.136,4707.9,4711.43,3995
2026-05-11 16:45:00,4711.367,4716.928,4708.821,4716.325,3261
2026-05-11 17:00:00,4716.248,4719.975,4715.823,4718.165,2155
2026-05-11 17:15:00,4718.18,4721.774,4717.077,4718.279,2223
2026-05-11 17:30:00,4718.22,4724.523,4717.737,4723.709,1645
2026-05-11 17:45:00,4723.77,4724.605,4721.665,4723.499,1321
2026-05-11 18:00:00,4723.56,4726.941,4721.879,4723.614,1669
2026-05-11 18:15:00,4723.325,4727.61,4720.751,4727.303,1827
2026-05-11 18:30:00,4727.366,4729.495,4725.867,4727.01,1334
2026-05-11 18:45:00,4726.94,4728.949,4724.883,4725.087,1446
2026-05-11 19:00:00,4725.155,4728.397,4723.662,4724.977,1681
2026-05-11 19:15:00,4725.038,4725.6,4723.033,4724.155,1373
2026-05-11 19:30:00,4724.212,4728.686,4722.322,4727.118,1481
2026-05-11 19:45:00,4726.89,4736.457,4726.89,4733.565,1836
